age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
33,1,2,4,1,2,1,1,519,2,0,2,2,-1.8,92.893,-46.2,1.334,5099.1,yes
42,1,1,4,1,2,1,1,246,1,0,0,1,-2.9,92.201,-31.4,0.879,5076.2,no
53,1,1,2,0,2,1,1,136,2,0,0,1,1.4,93.444,-36.1,4.97,5228.1,no
70,3,1,2,0,2,1,1,320,1,0,0,1,-2.9,92.201,-31.4,0.883,5076.2,no
47,1,1,3,1,2,1,1,20,1,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
43,1,1,2,1,2,1,1,107,2,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
51,1,1,2,0,2,1,2,139,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
34,1,1,3,1,2,1,1,58,1,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
57,3,0,2,1,2,1,2,171,10,0,0,1,1.1,93.994,-36.4,4.86,5191,no
30,1,2,4,1,0,0,1,246,1,7,1,3,-2.9,92.963,-40.8,1.26,5076.2,yes
41,1,2,3,1,2,2,1,184,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
36,1,1,0,0,2,2,2,161,3,0,0,1,1.1,93.994,-36.4,4.856,5191,no
37,1,1,3,0,2,1,1,86,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
28,2,2,3,0,2,1,2,208,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
31,1,2,3,1,2,1,1,424,2,0,0,1,-0.1,93.2,-42,4.12,5195.8,yes
58,3,1,2,0,1,1,1,307,1,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
54,1,1,2,0,2,1,2,490,12,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
48,2,1,4,1,1,1,2,360,1,6,1,3,-1.8,93.876,-40,0.682,5008.7,yes
50,1,2,2,0,2,2,2,184,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
38,1,2,3,1,2,1,2,446,12,0,0,1,1.1,93.994,-36.4,4.856,5191,no
25,2,2,0,1,1,1,1,301,3,0,0,1,-2.9,92.963,-40.8,1.281,5076.2,yes
37,1,1,2,1,1,1,1,123,5,0,0,1,-1.8,92.893,-46.2,1.25,5099.1,no
31,1,2,3,1,1,2,1,60,6,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
28,1,2,3,1,1,1,1,114,1,0,0,1,-2.9,92.963,-40.8,1.26,5076.2,no
46,1,1,4,1,2,1,1,78,1,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
31,1,1,2,1,2,2,2,105,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
31,1,1,2,1,2,2,2,343,2,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
30,1,2,3,1,2,1,1,39,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
35,1,2,3,1,2,1,1,633,2,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
30,1,1,3,1,2,1,2,683,2,0,0,1,1.1,93.994,-36.4,4.856,5191,yes
36,1,1,2,1,0,0,2,30,3,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
34,1,1,3,0,1,1,2,134,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
32,1,1,4,1,1,2,1,183,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
43,1,1,3,1,1,1,1,382,2,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
57,1,1,2,1,1,1,2,19,4,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
41,2,3,4,1,0,0,1,271,3,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
34,1,1,2,0,1,2,2,276,2,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
32,1,1,4,1,1,1,1,688,2,0,0,1,-1.8,93.749,-34.6,0.645,5008.7,yes
33,1,2,4,1,2,1,1,1340,1,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,yes
46,1,2,3,1,2,1,1,93,1,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
80,3,1,2,1,1,1,1,213,3,6,4,3,-1.8,93.369,-34.8,0.649,5008.7,yes
45,1,1,2,0,2,1,2,243,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
41,1,1,2,1,2,2,2,137,1,0,0,1,-0.1,93.2,-42,4.153,5195.8,no
49,1,1,2,0,2,1,1,82,1,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
50,1,1,2,0,1,2,2,223,3,0,0,1,1.1,93.994,-36.4,4.859,5191,no
34,1,1,2,1,2,1,2,233,1,0,0,1,1.1,93.994,-36.4,4.864,5191,no
47,1,1,3,1,2,1,1,145,3,3,2,3,-1.7,94.027,-38.3,0.904,4991.6,no
47,1,1,2,1,1,1,1,130,1,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
55,1,1,2,0,1,1,1,232,4,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
46,1,1,2,0,2,1,2,196,2,0,0,1,1.1,93.994,-36.4,4.856,5191,no
24,2,2,2,1,2,1,1,88,1,0,0,1,-1.8,93.075,-47.1,1.365,5099.1,no
32,1,2,2,1,2,1,1,145,12,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
31,1,1,2,1,1,1,1,248,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
31,1,1,2,1,2,2,2,248,1,0,0,1,1.1,93.994,-36.4,4.859,5191,no
29,1,1,2,1,2,1,1,668,2,0,0,1,1.4,93.918,-42.7,4.959,5228.1,no
48,1,1,2,1,1,1,1,420,7,0,1,2,-1.8,92.893,-46.2,1.244,5099.1,no
33,1,1,2,1,2,1,1,125,2,0,0,1,-0.1,93.2,-42,4.153,5195.8,no
43,1,1,3,1,1,1,1,24,9,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
29,1,2,2,1,1,1,2,207,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
47,1,1,2,1,2,1,1,82,4,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
47,1,1,3,1,2,1,1,133,8,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
33,1,1,2,1,1,1,2,511,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
56,1,1,3,1,2,1,1,472,1,0,0,1,-1.8,93.075,-47.1,1.365,5099.1,no
33,1,1,3,0,2,1,1,153,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
30,1,2,2,0,2,2,2,331,4,0,0,1,1.1,93.994,-36.4,4.86,5191,no
36,1,1,3,1,1,1,2,22,1,0,0,1,1.4,94.465,-41.8,4.866,5228.1,no
50,1,1,2,0,2,1,1,36,1,0,0,1,1.4,93.444,-36.1,4.97,5228.1,no
45,1,1,2,1,2,1,1,88,5,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
38,1,2,2,1,2,1,1,882,1,6,1,3,-1.8,93.749,-34.6,0.659,5008.7,yes
31,2,2,2,1,1,1,1,339,2,0,0,1,-1.8,93.876,-40,0.692,5008.7,no
30,1,1,4,1,2,2,1,292,2,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
39,1,1,2,1,2,1,1,543,29,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
37,1,1,2,1,1,1,2,203,2,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
45,1,1,0,1,2,1,1,379,3,7,1,3,-1.8,93.749,-34.6,0.642,5008.7,yes
36,1,2,2,0,1,1,2,201,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
22,1,1,4,1,2,1,1,161,4,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
33,1,1,3,1,2,1,2,130,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
37,1,2,2,1,2,1,2,201,1,0,0,1,-1.8,93.075,-47.1,1.406,5099.1,no
38,1,1,3,1,2,2,1,68,2,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
53,1,1,2,1,2,1,2,520,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
31,1,1,3,1,2,1,1,515,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
44,1,1,3,1,1,1,1,175,2,0,2,2,-2.9,92.201,-31.4,0.883,5076.2,yes
31,1,1,2,1,1,1,2,636,6,0,0,1,1.1,93.994,-36.4,4.859,5191,no
43,1,1,3,0,2,1,1,1332,1,0,0,1,1.4,93.444,-36.1,4.968,5228.1,yes
30,1,2,2,0,1,1,2,10,8,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
47,1,2,2,1,1,1,2,241,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
28,1,1,2,1,2,1,1,1820,4,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
33,2,1,2,1,2,1,1,74,1,0,1,2,-1.8,92.893,-46.2,1.264,5099.1,no
42,1,1,3,1,2,1,1,1311,2,0,0,1,1.4,93.444,-36.1,4.968,5228.1,yes
45,1,1,2,0,1,1,2,559,7,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
32,1,1,2,1,1,1,1,161,2,0,0,1,-1.8,92.893,-46.2,1.299,5099.1,no
41,1,1,2,1,1,2,2,129,2,0,0,1,1.1,93.994,-36.4,4.856,5191,no
50,1,1,2,1,2,1,1,1365,2,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,yes
42,1,1,2,0,1,1,2,332,2,0,0,1,1.1,93.994,-36.4,4.856,5191,no
45,1,2,2,0,2,2,1,21,3,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
52,1,1,2,1,2,2,2,390,2,0,0,1,1.1,93.994,-36.4,4.864,5191,no
49,1,1,2,1,2,1,2,1980,2,0,0,1,1.1,93.994,-36.4,4.864,5191,yes
39,1,1,0,1,1,1,1,352,1,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
20,1,2,2,1,2,1,1,410,1,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
36,1,1,3,1,1,2,2,180,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
44,1,3,2,1,2,2,1,895,1,0,0,1,-1.8,93.075,-47.1,1.453,5099.1,yes
34,1,3,4,1,2,1,1,1190,2,0,0,1,-1.8,92.893,-46.2,1.25,5099.1,yes
67,1,1,3,1,2,1,1,68,4,0,1,2,-3.4,92.649,-30.1,0.72,5017.5,no
42,1,1,3,1,2,1,1,71,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
41,1,2,3,1,2,1,2,318,2,0,0,1,1.1,93.994,-36.4,4.859,5191,no
37,1,2,3,1,2,1,1,322,1,0,1,2,-1.8,92.893,-46.2,1.291,5099.1,no
35,0,2,2,0,1,1,2,121,4,0,0,1,1.1,93.994,-36.4,4.855,5191,no
34,1,1,3,1,2,1,1,69,1,0,1,2,-0.1,93.2,-42,4.076,5195.8,no
48,1,1,3,1,1,1,1,115,2,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
46,1,2,2,1,1,1,1,251,3,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
57,1,3,2,1,1,1,2,162,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
54,1,1,2,1,2,1,1,133,2,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
34,1,1,2,1,2,1,2,252,3,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
29,1,2,2,1,1,1,1,155,2,0,0,1,-0.1,93.2,-42,4.153,5195.8,no
38,1,1,2,1,2,1,1,218,1,0,0,1,-1.8,93.075,-47.1,1.41,5099.1,no
27,2,2,2,1,2,1,1,101,1,0,1,2,-1.8,92.893,-46.2,1.327,5099.1,no
42,1,1,2,0,2,1,1,458,3,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
35,1,3,4,1,2,1,2,312,2,0,0,1,1.4,94.465,-41.8,4.958,5228.1,no
40,1,1,4,0,2,1,1,176,1,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
44,1,2,3,1,2,1,2,158,7,0,0,1,1.1,93.994,-36.4,4.857,5191,no
33,1,2,3,1,1,1,1,316,4,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
54,1,1,2,1,2,2,1,101,1,0,0,1,-3.4,92.649,-30.1,0.719,5017.5,no
32,1,1,2,1,2,1,1,160,3,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
47,1,2,3,1,2,1,1,156,4,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
40,1,2,2,1,2,1,2,222,2,0,0,1,1.1,93.994,-36.4,4.859,5191,no
30,1,1,3,1,2,2,1,742,4,0,0,1,-1.8,92.893,-46.2,1.354,5099.1,yes
28,1,2,4,1,2,1,1,167,2,6,1,3,-1.7,94.215,-40.3,0.893,4991.6,no
40,1,1,2,1,2,2,1,322,3,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
39,1,1,2,1,2,1,1,156,2,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
27,1,2,2,1,2,1,1,784,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
51,1,1,2,0,1,1,1,253,1,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
39,1,3,4,1,2,2,2,106,1,0,0,1,1.4,94.465,-41.8,4.958,5228.1,no
46,1,1,3,1,2,1,1,164,1,0,0,1,-2.9,92.201,-31.4,0.873,5076.2,no
49,2,1,2,0,1,1,1,671,2,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
47,1,1,3,1,2,1,1,59,3,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
32,1,3,3,1,1,1,2,315,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
35,1,1,2,1,2,1,1,131,2,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
27,1,2,2,1,2,2,1,177,4,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
42,1,1,2,1,1,1,1,55,4,0,0,1,-1.8,93.075,-47.1,1.41,5099.1,no
35,1,1,3,0,1,1,1,246,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
37,1,2,3,1,1,1,2,182,2,0,0,1,1.4,94.465,-41.8,4.96,5228.1,no
48,1,1,2,1,1,2,1,170,1,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
29,2,2,3,1,1,1,2,297,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
50,1,1,3,1,2,2,1,206,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
30,1,2,3,1,1,1,2,245,4,0,0,1,1.1,93.994,-36.4,4.857,5191,no
58,1,3,3,1,2,1,1,548,1,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
52,1,1,2,1,1,2,1,112,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
32,1,1,3,1,2,2,2,249,1,0,1,2,-0.1,93.2,-42,4.191,5195.8,no
55,3,1,2,0,2,2,1,632,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
49,1,1,4,0,2,1,2,219,12,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
35,1,2,3,1,1,1,1,14,1,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
41,1,3,2,1,2,1,2,160,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
44,1,1,2,1,1,2,1,244,2,0,0,1,-1.8,92.893,-46.2,1.327,5099.1,no
35,1,1,4,1,1,1,1,427,3,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
44,1,1,3,1,1,1,1,102,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
27,1,2,2,1,2,1,1,131,1,0,0,1,-1.8,93.075,-47.1,1.445,5099.1,no
35,1,1,3,1,2,1,1,269,1,0,0,1,-2.9,92.963,-40.8,1.26,5076.2,yes
33,1,2,3,1,2,1,1,101,2,0,1,2,-0.1,93.2,-42,4.12,5195.8,no
35,1,1,2,1,2,1,1,121,1,0,0,1,-1.8,92.893,-46.2,1.259,5099.1,no
32,1,2,3,1,1,1,1,221,4,16,1,3,-1.7,94.215,-40.3,0.896,4991.6,no
39,1,2,3,1,2,1,2,43,9,0,0,1,1.1,93.994,-36.4,4.86,5191,no
53,1,1,2,0,2,2,1,62,4,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
26,1,2,2,1,1,1,1,134,3,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
25,1,2,3,1,1,1,2,178,7,0,0,1,1.4,94.465,-41.8,4.96,5228.1,no
39,1,1,2,1,1,1,2,302,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
33,1,1,3,0,2,2,1,259,2,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
63,1,1,2,0,2,1,1,131,4,0,2,2,-3.4,92.649,-30.1,0.715,5017.5,yes
59,3,1,2,1,1,2,2,22,3,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
52,1,2,4,1,1,2,1,139,1,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
25,1,2,2,1,2,2,1,322,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
29,1,1,2,1,1,1,1,54,1,6,1,3,-1.8,92.893,-46.2,1.281,5099.1,no
48,1,1,2,0,1,1,1,487,2,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
35,1,1,3,1,2,1,1,376,2,0,1,2,-1.8,92.893,-46.2,1.334,5099.1,no
39,1,1,4,1,2,1,1,202,1,0,1,2,-1.7,94.215,-40.3,0.81,4991.6,no
31,1,2,3,1,1,1,2,162,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
28,1,2,4,1,2,1,1,113,1,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
40,1,1,2,1,1,1,1,521,1,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
39,1,1,3,1,1,1,2,69,3,0,0,1,1.4,94.465,-41.8,4.96,5228.1,no
41,1,1,2,1,2,1,2,281,3,0,0,1,1.4,93.918,-42.7,4.955,5228.1,no
39,1,1,4,1,2,1,1,80,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
30,1,1,4,1,2,1,1,98,5,0,0,1,-1.8,92.893,-46.2,1.291,5099.1,no
40,1,1,2,1,2,2,2,162,1,0,0,1,1.4,94.465,-41.8,4.947,5228.1,no
32,1,1,4,1,2,2,1,330,4,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
37,1,3,3,1,2,2,1,211,2,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
52,1,1,3,1,1,1,1,195,1,0,0,1,-1.8,93.876,-40,0.677,5008.7,yes
28,2,2,2,1,2,1,1,156,1,0,0,1,-1.8,92.843,-50,1.799,5099.1,yes
43,1,1,2,1,2,1,2,294,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
31,1,2,3,0,2,1,1,112,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
45,1,3,3,1,1,1,2,834,6,0,0,1,1.1,93.994,-36.4,4.856,5191,no
47,1,3,2,1,2,1,1,149,7,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
58,1,3,3,1,2,1,2,244,1,0,0,1,1.1,93.994,-36.4,4.858,5191,no
33,1,2,2,1,2,1,1,270,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
28,1,2,3,0,1,1,1,169,2,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
47,1,1,3,0,1,1,2,252,2,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
38,1,2,2,1,1,1,2,450,3,6,2,3,-1.8,93.369,-34.8,0.652,5008.7,yes
60,1,1,3,1,2,1,2,89,2,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
28,1,2,3,1,2,1,2,1128,3,0,0,1,1.1,93.994,-36.4,4.859,5191,no
33,1,2,3,1,2,1,1,265,2,0,0,1,-1.8,93.369,-34.8,0.652,5008.7,yes
41,1,3,2,1,2,2,1,219,1,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
33,2,2,0,1,2,2,1,203,1,0,0,1,-2.9,92.201,-31.4,0.883,5076.2,no
41,1,1,2,0,2,1,1,527,2,0,0,1,-1.8,92.893,-46.2,1.291,5099.1,no
30,2,2,0,1,2,1,1,176,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
54,1,3,2,0,1,1,2,178,4,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
46,1,2,4,1,1,1,1,128,1,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
32,1,1,2,1,1,1,1,259,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
42,1,2,3,1,2,1,1,33,2,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
29,1,2,3,1,1,1,1,87,2,0,1,2,-3.4,92.431,-26.9,0.731,5017.5,no
41,1,1,0,0,1,1,1,516,4,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
24,1,2,2,1,1,1,2,115,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
44,1,3,0,1,1,1,2,222,3,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
58,3,1,2,1,2,1,1,79,2,0,0,1,-2.9,92.963,-40.8,1.252,5076.2,no
31,1,1,2,1,1,2,2,349,2,0,0,1,1.1,93.994,-36.4,4.86,5191,no
34,1,2,2,1,1,1,1,308,1,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
44,1,1,2,1,2,1,1,97,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
59,1,1,2,1,1,1,1,190,2,0,1,2,-1.8,92.893,-46.2,1.327,5099.1,no
34,1,2,3,1,1,1,2,214,2,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
48,1,1,3,1,2,1,1,112,1,4,1,3,-0.1,93.2,-42,4.191,5195.8,no
47,1,2,3,1,1,1,1,193,1,0,0,1,-3.4,92.649,-30.1,0.72,5017.5,no
54,1,1,2,0,1,1,1,164,4,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
44,1,1,2,0,2,1,1,253,1,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
31,1,2,3,0,2,1,2,15,4,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
34,1,1,4,1,2,1,2,210,2,0,0,1,1.1,93.994,-36.4,4.858,5191,no
29,1,2,2,1,0,0,2,116,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
38,1,2,3,1,2,2,2,245,3,0,0,1,1.1,93.994,-36.4,4.86,5191,no
56,1,1,0,1,2,1,2,87,2,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
26,1,2,4,1,2,1,1,362,2,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
31,1,3,2,1,1,1,1,129,3,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
31,1,2,3,1,2,1,2,116,1,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
57,1,1,2,1,1,1,1,134,9,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
36,1,1,2,1,1,2,1,118,3,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
43,2,1,3,0,0,0,2,87,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
46,1,1,2,0,2,2,2,140,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
24,2,2,0,1,2,1,1,222,1,17,4,2,-1.1,94.199,-37.5,0.886,4963.6,no
37,1,2,4,1,1,1,1,54,1,0,0,1,-1.8,92.893,-46.2,1.264,5099.1,no
33,1,1,4,1,2,1,2,58,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
41,1,2,2,1,2,1,1,88,3,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
53,1,1,2,0,1,1,2,245,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
51,1,3,2,1,2,1,1,133,1,0,1,2,-2.9,92.201,-31.4,0.838,5076.2,no
36,1,3,3,1,1,1,2,767,5,0,0,1,1.1,93.994,-36.4,4.855,5191,no
47,1,1,3,1,2,1,1,38,3,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
44,1,3,4,1,2,1,1,245,3,0,0,1,-1.8,92.893,-46.2,1.327,5099.1,no
45,1,1,4,1,2,2,1,307,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
38,1,1,2,1,1,1,2,340,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
36,1,2,4,0,1,1,2,180,3,0,0,1,1.1,93.994,-36.4,4.855,5191,no
30,1,2,4,1,2,1,1,111,2,0,0,1,-1.1,94.767,-50.8,1.049,4963.6,no
55,1,1,3,1,1,1,1,122,5,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
45,1,1,2,1,2,1,1,73,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
58,3,3,3,1,2,1,1,129,1,0,0,1,-1.8,93.075,-47.1,1.415,5099.1,yes
33,1,2,3,1,1,2,2,71,11,0,0,1,1.1,93.994,-36.4,4.859,5191,no
36,1,2,3,1,2,1,1,770,7,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
33,1,2,2,1,2,2,1,113,1,0,0,1,-1.8,92.893,-46.2,1.291,5099.1,no
44,1,3,2,1,2,2,1,164,1,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
30,1,2,2,1,2,1,1,148,2,0,0,1,-2.9,92.201,-31.4,0.873,5076.2,yes
25,2,2,2,1,1,1,1,485,2,0,0,1,-1.7,94.055,-39.8,0.72,4991.6,yes
56,0,1,2,1,2,1,1,106,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
31,1,1,3,1,1,1,1,238,1,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
32,1,1,2,1,2,2,1,6,6,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
31,1,2,2,1,1,2,1,125,2,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
36,1,2,4,1,2,1,2,238,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
41,1,1,2,1,2,1,2,1074,1,0,0,1,-0.1,93.2,-42,4.021,5195.8,yes
55,1,1,2,0,2,1,1,304,4,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
57,1,3,3,1,1,1,2,111,1,0,0,1,1.1,93.994,-36.4,4.859,5191,no
34,1,1,2,1,2,1,1,320,3,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
30,1,1,2,1,2,1,1,19,12,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
40,1,1,3,1,1,1,1,342,2,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
41,2,1,2,0,2,1,2,246,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
53,1,2,2,1,0,0,1,362,1,9,2,3,-1.8,93.369,-34.8,0.643,5008.7,yes
35,1,1,2,1,1,1,1,1259,6,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
59,1,1,3,1,1,1,2,9,5,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
41,1,1,2,1,2,1,2,178,4,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
35,1,1,4,1,2,2,1,77,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
41,1,3,2,1,1,1,2,177,4,0,0,1,1.1,93.994,-36.4,4.857,5191,no
32,1,2,3,1,2,1,1,250,2,6,1,3,-1.7,94.215,-40.3,0.846,4991.6,no
46,1,3,2,1,0,0,1,222,1,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
60,1,1,2,1,1,1,1,17,13,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
34,1,1,3,1,1,1,1,281,1,0,2,2,-3.4,92.431,-26.9,0.73,5017.5,yes
48,1,1,2,1,1,1,2,82,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
50,1,1,3,1,2,1,1,161,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
