Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,RainToday,RainTomorrow
6/11/2016,Witchcliffe,5.5,17.2,0,NA,NA,N,50,No,No
6/12/2016,Witchcliffe,13.2,16.9,0,NA,NA,N,41,No,Yes
6/13/2016,Witchcliffe,7.6,16.1,33.8,NA,NA,S,44,Yes,Yes
6/14/2016,Witchcliffe,11.3,17.3,9.8,NA,NA,ESE,39,Yes,Yes
6/15/2016,Witchcliffe,12.3,18.1,7.2,NA,NA,S,26,Yes,Yes
6/16/2016,Witchcliffe,11.5,16.1,1.8,NA,NA,SSE,30,Yes,No
6/17/2016,Witchcliffe,7,16,0.2,NA,NA,E,24,No,No
6/18/2016,Witchcliffe,6.8,17.3,0.2,NA,NA,N,43,No,No
6/19/2016,Witchcliffe,10.8,18.6,0.2,NA,NA,NW,35,No,Yes
6/20/2016,Witchcliffe,13,15.5,16.8,NA,NA,SSW,31,Yes,Yes
6/21/2016,Witchcliffe,6.1,16.2,4.2,NA,NA,W,33,Yes,Yes
6/22/2016,Witchcliffe,9.1,16.6,2.8,NA,NA,SW,48,Yes,Yes
6/23/2016,Witchcliffe,10.7,15,4,NA,NA,SW,30,Yes,No
6/24/2016,Witchcliffe,9.9,16.5,1,NA,NA,W,43,No,Yes
6/25/2016,Witchcliffe,10.3,16,10.2,NA,NA,WSW,50,Yes,No
6/26/2016,Witchcliffe,6.9,15.5,0.4,NA,NA,NW,41,No,Yes
6/27/2016,Witchcliffe,11.3,16.7,2,NA,NA,NW,43,Yes,Yes
6/28/2016,Witchcliffe,11.4,18.7,20,NA,NA,WNW,35,Yes,Yes
6/29/2016,Witchcliffe,9.7,16.7,7.6,NA,NA,SW,39,Yes,No
6/30/2016,Witchcliffe,8.3,16.7,0.2,NA,NA,WNW,31,No,No
7/1/2016,Witchcliffe,8.5,17.2,0.6,NA,NA,N,24,No,No
7/2/2016,Witchcliffe,7.5,17.6,0.2,NA,NA,WSW,22,No,Yes
7/3/2016,Witchcliffe,6.7,13.9,9.8,NA,NA,S,48,Yes,Yes
7/4/2016,Witchcliffe,2.3,13.3,1.6,NA,NA,ESE,30,Yes,No
7/5/2016,Witchcliffe,3.7,15.7,0.2,NA,NA,ESE,24,No,No
7/6/2016,Witchcliffe,2.2,16.5,0,NA,NA,NNE,17,No,No
7/7/2016,Witchcliffe,3.6,16.2,0.2,NA,NA,NNW,67,No,Yes
7/8/2016,Witchcliffe,10.4,14.3,4.8,NA,NA,W,56,Yes,Yes
7/9/2016,Witchcliffe,6.6,12.5,13,NA,NA,SW,61,Yes,Yes
7/10/2016,Witchcliffe,8.4,14.9,17,NA,NA,SSW,67,Yes,Yes
7/11/2016,Witchcliffe,9.6,15.4,7.4,NA,NA,SSW,44,Yes,No
7/12/2016,Witchcliffe,5.5,13.6,0,NA,NA,N,20,No,No
7/13/2016,Witchcliffe,5.8,15.3,0,NA,NA,N,43,No,No
7/14/2016,Witchcliffe,3.6,18.3,0,NA,NA,N,69,No,Yes
7/15/2016,Witchcliffe,14.5,18,11,NA,NA,NNW,61,Yes,Yes
7/16/2016,Witchcliffe,15.4,18,42.6,NA,NA,NNW,59,Yes,Yes
7/17/2016,Witchcliffe,12.7,16.9,36.4,NA,NA,NNW,57,Yes,Yes
7/18/2016,Witchcliffe,6,15.2,22.4,NA,NA,SSW,43,Yes,No
7/19/2016,Witchcliffe,7.2,15.7,0.8,NA,NA,N,24,No,Yes
7/20/2016,Witchcliffe,10,16.7,3.2,NA,NA,NNW,50,Yes,Yes
7/21/2016,Witchcliffe,7.6,13.7,36.8,NA,NA,W,57,Yes,Yes
7/22/2016,Witchcliffe,6.8,13.9,6.8,NA,NA,SSW,41,Yes,Yes
7/23/2016,Witchcliffe,4.7,13.6,3.4,NA,NA,SSW,52,Yes,No
7/24/2016,Witchcliffe,5.5,14.2,0.4,NA,NA,SW,28,No,Yes
7/25/2016,Witchcliffe,7.3,16.5,1.2,NA,NA,SW,24,Yes,No
7/26/2016,Witchcliffe,10.2,16.5,0.4,NA,NA,WSW,26,No,No
7/27/2016,Witchcliffe,10.3,16.5,0.4,NA,NA,NNE,48,No,No
7/28/2016,Witchcliffe,10.7,17.2,0,NA,NA,WSW,20,No,Yes
7/29/2016,Witchcliffe,6.5,19.4,1.8,NA,NA,NW,70,Yes,Yes
7/30/2016,Witchcliffe,13.5,17.5,8.2,NA,NA,W,67,Yes,Yes
7/31/2016,Witchcliffe,9.1,13,11.4,NA,NA,WSW,83,Yes,Yes
8/1/2016,Witchcliffe,3.7,15.6,2.4,NA,NA,N,17,Yes,No
8/2/2016,Witchcliffe,5.4,15.6,0,NA,NA,N,41,No,No
8/3/2016,Witchcliffe,5.1,17.8,0,NA,NA,NNW,48,No,Yes
8/4/2016,Witchcliffe,12.1,16.7,35.2,NA,NA,SSE,31,Yes,No
8/5/2016,Witchcliffe,3.7,17,0.2,NA,NA,SE,20,No,No
8/6/2016,Witchcliffe,6.2,15.1,0.2,NA,NA,WNW,54,No,Yes
8/7/2016,Witchcliffe,8.6,15.3,30.2,NA,NA,WNW,81,Yes,Yes
8/8/2016,Witchcliffe,7.8,12.7,12,NA,NA,W,72,Yes,Yes
8/9/2016,Witchcliffe,7.2,14.7,3.4,NA,NA,SW,52,Yes,No
8/10/2016,Witchcliffe,9,17.2,0.4,NA,NA,NW,50,No,Yes
8/11/2016,Witchcliffe,11.7,16.3,3.2,NA,NA,NW,54,Yes,Yes
8/12/2016,Witchcliffe,4.4,16.3,12,NA,NA,W,31,Yes,Yes
8/13/2016,Witchcliffe,9.2,16.1,1.4,NA,NA,W,28,Yes,No
8/14/2016,Witchcliffe,11.1,18,0,NA,NA,NNW,44,No,Yes
8/15/2016,Witchcliffe,11.9,15.9,6.4,NA,NA,NW,46,Yes,Yes
8/16/2016,Witchcliffe,4.3,17,1.2,NA,NA,NNW,43,Yes,Yes
8/17/2016,Witchcliffe,10.7,14.9,14.8,NA,NA,SW,70,Yes,Yes
8/18/2016,Witchcliffe,7.2,13.1,16.2,NA,NA,S,52,Yes,No
8/19/2016,Witchcliffe,8.2,15.1,0.4,NA,NA,WSW,41,No,Yes
8/20/2016,Witchcliffe,10.4,15.7,12,NA,NA,W,35,Yes,No
8/21/2016,Witchcliffe,7.3,17,1,NA,NA,WNW,57,No,Yes
8/22/2016,Witchcliffe,7.6,14.4,8.8,NA,NA,S,44,Yes,No
8/23/2016,Witchcliffe,4.4,15.1,0.6,NA,NA,S,28,No,No
8/24/2016,Witchcliffe,2.1,15.8,0,NA,NA,SE,26,No,No
8/25/2016,Witchcliffe,1.4,16.9,0.2,NA,NA,N,31,No,No
8/26/2016,Witchcliffe,7.1,19.3,0,NA,NA,N,63,No,Yes
8/27/2016,Witchcliffe,10.5,14.3,34.2,NA,NA,SSW,61,Yes,Yes
8/28/2016,Witchcliffe,9.2,12.6,13.2,NA,NA,S,54,Yes,Yes
8/29/2016,Witchcliffe,9.8,14.4,3.8,NA,NA,S,33,Yes,No
8/30/2016,Witchcliffe,7.6,16.1,0,NA,NA,NNW,39,No,Yes
8/31/2016,Witchcliffe,10.7,15.4,14.4,NA,NA,S,48,Yes,Yes
9/1/2016,Witchcliffe,8.2,14.5,2.8,NA,NA,SSW,20,Yes,No
9/2/2016,Witchcliffe,10.2,16,0,NA,NA,SW,37,No,Yes
9/3/2016,Witchcliffe,4.9,16.2,1.6,NA,NA,W,26,Yes,No
9/4/2016,Witchcliffe,6.5,17.8,0,NA,NA,SW,24,No,No
9/5/2016,Witchcliffe,5.1,18.1,0,NA,NA,SW,30,No,No
9/6/2016,Witchcliffe,8.2,16.6,0.2,NA,NA,NNW,72,No,Yes
9/7/2016,Witchcliffe,9.6,15.5,14,NA,NA,W,72,Yes,Yes
9/8/2016,Witchcliffe,8.9,15.6,6.8,NA,NA,SW,48,Yes,No
9/9/2016,Witchcliffe,10.6,17.4,0.4,NA,NA,NW,35,No,Yes
9/10/2016,Witchcliffe,9.5,13.5,6.6,NA,NA,SSE,39,Yes,Yes
9/11/2016,Witchcliffe,7.3,15.7,1.2,NA,NA,SSE,48,Yes,No
9/12/2016,Witchcliffe,7.1,16,0,NA,NA,SE,43,No,No
9/13/2016,Witchcliffe,7.5,16.1,0.2,NA,NA,ESE,37,No,No
9/15/2016,Witchcliffe,4.4,15.6,NA,NA,NA,NW,52,NA,Yes
9/16/2016,Witchcliffe,6.7,14.6,9.2,NA,NA,SSE,43,Yes,No
9/17/2016,Witchcliffe,1.5,14.5,0.6,NA,NA,WSW,22,No,No
9/18/2016,Witchcliffe,5.5,15.1,0,NA,NA,NW,57,No,Yes
9/19/2016,Witchcliffe,7.7,15.1,19,NA,NA,SSW,50,Yes,No
9/20/2016,Witchcliffe,10.1,16.4,0.8,NA,NA,NNW,31,No,No
9/21/2016,Witchcliffe,11.1,18,0,NA,NA,NNW,43,No,Yes
9/22/2016,Witchcliffe,11.1,15.8,13.6,NA,NA,W,50,Yes,Yes
9/23/2016,Witchcliffe,7.8,12.4,7.4,NA,NA,SW,48,Yes,Yes
9/24/2016,Witchcliffe,3.9,15.4,5.6,NA,NA,NW,43,Yes,Yes
9/25/2016,Witchcliffe,6.8,15.4,9.4,NA,NA,SSE,41,Yes,No
9/26/2016,Witchcliffe,7.4,17.4,0.2,NA,NA,W,52,No,Yes
9/27/2016,Witchcliffe,11.2,15,4.8,NA,NA,SW,78,Yes,Yes
9/28/2016,Witchcliffe,6.7,13.6,13.8,NA,NA,SSW,50,Yes,No
9/29/2016,Witchcliffe,1.7,15.8,0,NA,NA,NNE,37,No,Yes
9/30/2016,Witchcliffe,9.1,16.3,4,NA,NA,W,57,Yes,Yes
10/2/2016,Witchcliffe,7.8,16.1,NA,NA,NA,WSW,61,NA,Yes
10/3/2016,Witchcliffe,11.4,16.7,1.6,NA,NA,W,48,Yes,Yes
10/4/2016,Witchcliffe,12.4,17.5,1.4,NA,NA,NW,46,Yes,Yes
10/5/2016,Witchcliffe,13.2,19.2,1.4,NA,NA,N,61,Yes,Yes
10/6/2016,Witchcliffe,13.3,17.2,7.4,NA,NA,NW,52,Yes,No
10/7/2016,Witchcliffe,7.5,21.2,0.2,NA,NA,NNW,59,No,Yes
10/8/2016,Witchcliffe,13.2,17.5,29.2,NA,NA,W,59,Yes,Yes
10/9/2016,Witchcliffe,10,16.1,3,NA,NA,W,61,Yes,No
10/10/2016,Witchcliffe,7.3,16.9,0.4,NA,NA,S,31,No,No
10/11/2016,Witchcliffe,4.9,19.8,0,NA,NA,SSE,43,No,No
10/12/2016,Witchcliffe,6.8,27.3,0,NA,NA,N,37,No,No
10/13/2016,Witchcliffe,10.2,20,0,NA,NA,WNW,46,No,No
10/14/2016,Witchcliffe,13.8,15.8,0.6,NA,NA,WNW,56,No,Yes
10/15/2016,Witchcliffe,8.3,15.7,8.4,NA,NA,SW,57,Yes,No
10/16/2016,Witchcliffe,9.5,15.6,0.6,NA,NA,SW,26,No,Yes
10/17/2016,Witchcliffe,11.4,17,2.6,NA,NA,SSW,41,Yes,No
10/18/2016,Witchcliffe,4.6,17.6,0,NA,NA,WSW,30,No,No
10/19/2016,Witchcliffe,6.1,16.9,0.2,NA,NA,WNW,46,No,Yes
10/20/2016,Witchcliffe,7.6,15.1,8.2,NA,NA,SSW,44,Yes,No
10/21/2016,Witchcliffe,3.8,18,0.2,NA,NA,SE,39,No,No
10/22/2016,Witchcliffe,5.3,23.3,0,NA,NA,NNE,35,No,No
10/23/2016,Witchcliffe,5.7,22.6,0,NA,NA,W,35,No,Yes
10/24/2016,Witchcliffe,10.9,17.9,1.2,NA,NA,SSW,35,Yes,Yes
10/25/2016,Witchcliffe,6.2,17.9,1.6,NA,NA,W,35,Yes,Yes
10/26/2016,Witchcliffe,10.7,19.6,1.6,NA,NA,WSW,30,Yes,No
10/27/2016,Witchcliffe,8.2,19.6,0,NA,NA,W,39,No,No
10/28/2016,Witchcliffe,7.1,20,0,NA,NA,NW,37,No,Yes
10/29/2016,Witchcliffe,12.1,17.5,5,NA,NA,WSW,50,Yes,Yes
10/30/2016,Witchcliffe,7.4,16.1,4.8,NA,NA,SSW,30,Yes,No
10/31/2016,Witchcliffe,9.8,18.5,0.2,NA,NA,S,31,No,No
11/1/2016,Witchcliffe,5.8,19.5,0.4,NA,NA,SSE,39,No,No
11/4/2016,Witchcliffe,14.7,23.4,NA,NA,NA,NA,NA,NA,No
11/5/2016,Witchcliffe,10.7,29.7,0.2,NA,NA,WNW,26,No,No
11/6/2016,Witchcliffe,13.1,20.7,0,NA,NA,S,41,No,No
11/7/2016,Witchcliffe,8.5,17.8,0,NA,NA,SSW,30,No,No
11/8/2016,Witchcliffe,5.4,19.5,0,NA,NA,SSW,35,No,No
11/9/2016,Witchcliffe,9.4,19.8,0,NA,NA,WSW,31,No,Yes
11/10/2016,Witchcliffe,6.8,18.7,1.6,NA,NA,WSW,33,Yes,Yes
11/11/2016,Witchcliffe,9.4,18.3,12.2,NA,NA,W,39,Yes,No
11/12/2016,Witchcliffe,9.4,20.2,0,NA,NA,SW,31,No,No
11/13/2016,Witchcliffe,5.6,25.9,0,NA,NA,S,30,No,No
11/14/2016,Witchcliffe,10.4,32,0.2,NA,NA,N,46,No,No
11/15/2016,Witchcliffe,14.2,26.5,0,NA,NA,NW,54,No,No
11/16/2016,Witchcliffe,15,20.5,0,NA,NA,SSW,48,No,No
11/17/2016,Witchcliffe,8.8,19.6,0.8,NA,NA,WSW,30,No,No
11/18/2016,Witchcliffe,6.8,24.3,0,NA,NA,WSW,31,No,No
11/19/2016,Witchcliffe,8.5,22.7,0,NA,NA,SSW,31,No,No
11/20/2016,Witchcliffe,11.8,19.9,0,NA,NA,SSE,39,No,No
11/21/2016,Witchcliffe,5.5,20.6,0,NA,NA,WSW,30,No,No
11/22/2016,Witchcliffe,7.1,22.5,0,NA,NA,SSW,33,No,No
11/23/2016,Witchcliffe,10.8,26.5,0,NA,NA,SE,48,No,No
11/24/2016,Witchcliffe,12.1,26.4,0,NA,NA,SSE,46,No,No
11/25/2016,Witchcliffe,11.3,31.2,0,NA,NA,SW,28,No,No
11/26/2016,Witchcliffe,11.2,34.4,0,NA,NA,NW,33,No,No
11/27/2016,Witchcliffe,16.1,23.5,0,NA,NA,SSE,41,No,No
11/28/2016,Witchcliffe,12,23.6,0,NA,NA,SSE,48,No,No
11/29/2016,Witchcliffe,14.6,20.6,0,NA,NA,SSE,44,No,No
11/30/2016,Witchcliffe,7.8,22,0,NA,NA,SW,35,No,No
12/1/2016,Witchcliffe,11.2,21.9,0.2,NA,NA,SSW,43,No,No
12/2/2016,Witchcliffe,6.3,22.6,0,NA,NA,SSW,39,No,No
12/3/2016,Witchcliffe,9.2,21.1,0,NA,NA,SW,48,No,Yes
12/4/2016,Witchcliffe,11.3,21.2,4,NA,NA,SW,35,Yes,No
12/5/2016,Witchcliffe,7.9,22.4,0,NA,NA,W,43,No,No
12/6/2016,Witchcliffe,7.2,22.6,0,NA,NA,WSW,31,No,No
12/7/2016,Witchcliffe,15.8,21.4,0,NA,NA,S,44,No,No
12/8/2016,Witchcliffe,9,24.5,0,NA,NA,SSE,44,No,No
12/9/2016,Witchcliffe,8.1,29.4,0,NA,NA,SSE,41,No,No
12/10/2016,Witchcliffe,13.9,31.4,0,NA,NA,ESE,30,No,No
12/11/2016,Witchcliffe,17.3,23.6,0,NA,NA,SSW,28,No,Yes
12/12/2016,Witchcliffe,14.4,19.3,15.6,NA,NA,SSE,48,Yes,No
12/13/2016,Witchcliffe,12.3,22.4,0.8,NA,NA,SSE,37,No,No
12/14/2016,Witchcliffe,14.6,27.8,0,NA,NA,S,37,No,No
12/15/2016,Witchcliffe,12.8,26,0,NA,NA,S,41,No,No
12/16/2016,Witchcliffe,13.7,20.4,0,NA,NA,SE,57,No,No
12/17/2016,Witchcliffe,7.4,25.3,0,NA,NA,ESE,30,No,No
12/18/2016,Witchcliffe,10.2,23.6,0,NA,NA,SW,39,No,No
12/19/2016,Witchcliffe,14,22.3,0,NA,NA,SSE,43,No,No
12/20/2016,Witchcliffe,11.5,27.8,0,NA,NA,SSE,43,No,No
12/21/2016,Witchcliffe,12.4,36.7,0,NA,NA,S,37,No,No
12/22/2016,Witchcliffe,16.3,25.2,0,NA,NA,SSW,35,No,No
12/23/2016,Witchcliffe,10.9,27.5,0,NA,NA,SSE,35,No,No
12/24/2016,Witchcliffe,11,26.9,0.2,NA,NA,S,44,No,No
12/25/2016,Witchcliffe,13.8,23.8,0,NA,NA,SSE,48,No,No
12/26/2016,Witchcliffe,8.7,24.7,0,NA,NA,NNW,44,No,Yes
12/27/2016,Witchcliffe,13.3,20.8,4.8,NA,NA,SSW,57,Yes,No
12/28/2016,Witchcliffe,14,19.4,0,NA,NA,SSE,41,No,No
12/29/2016,Witchcliffe,14.3,23.2,0,NA,NA,SSW,43,No,No
12/30/2016,Witchcliffe,12.7,22.1,0,NA,NA,SSE,44,No,No
12/31/2016,Witchcliffe,12.5,23.4,0.2,NA,NA,S,43,No,No
1/1/2017,Witchcliffe,8.8,25.9,0,NA,NA,SSE,41,No,No
1/2/2017,Witchcliffe,12.4,32.2,0,NA,NA,SSE,30,No,No
1/3/2017,Witchcliffe,13.5,34.2,0,NA,NA,SE,46,No,No
1/4/2017,Witchcliffe,17.7,32.8,0,NA,NA,SE,39,No,No
1/5/2017,Witchcliffe,16.7,23.7,0,NA,NA,WSW,56,No,Yes
1/6/2017,Witchcliffe,13,20.9,2.8,NA,NA,WSW,52,Yes,No
1/7/2017,Witchcliffe,15.1,22.4,0,NA,NA,WSW,35,No,No
1/8/2017,Witchcliffe,8.5,24.6,0,NA,NA,SSE,35,No,No
1/9/2017,Witchcliffe,11.1,27.8,0,NA,NA,SSE,43,No,No
1/10/2017,Witchcliffe,14.4,25.9,0,NA,NA,SSE,43,No,No
1/11/2017,Witchcliffe,13.3,30.8,0,NA,NA,SW,35,No,Yes
1/12/2017,Witchcliffe,14.8,21.1,1.6,NA,NA,SSW,50,Yes,No
1/13/2017,Witchcliffe,14.6,23.3,0,NA,NA,S,33,No,No
1/14/2017,Witchcliffe,11,29.6,0,NA,NA,SE,28,No,No
1/15/2017,Witchcliffe,16.6,26.9,0,NA,NA,SSE,39,No,No
1/16/2017,Witchcliffe,11.4,23.5,0,NA,NA,SSE,43,No,No
1/17/2017,Witchcliffe,9.5,23.1,0,NA,NA,SSE,50,No,No
1/18/2017,Witchcliffe,9.6,26.7,0,NA,NA,W,35,No,No
1/19/2017,Witchcliffe,14.7,22.5,0,NA,NA,SSW,44,No,No
1/20/2017,Witchcliffe,15.4,26.1,0,NA,NA,SW,31,No,No
1/21/2017,Witchcliffe,9.3,26.6,0,NA,NA,SSW,33,No,No
1/22/2017,Witchcliffe,14.1,23.1,0,NA,NA,SSW,41,No,No
1/23/2017,Witchcliffe,12.5,22,0.2,NA,NA,SW,43,No,No
1/24/2017,Witchcliffe,7,25.7,0,NA,NA,SSE,35,No,No
1/25/2017,Witchcliffe,12.4,31.5,0,NA,NA,SE,44,No,No
1/26/2017,Witchcliffe,15.1,35.7,0,NA,NA,SSE,39,No,No
1/27/2017,Witchcliffe,15.7,25.2,0,NA,NA,SSE,50,No,No
1/28/2017,Witchcliffe,11.6,28.7,0,NA,NA,SSE,43,No,No
1/29/2017,Witchcliffe,17.5,25,0,NA,NA,SSE,54,No,No
1/30/2017,Witchcliffe,11.4,23.6,0,NA,NA,SSE,57,No,No
1/31/2017,Witchcliffe,11,25.6,0,NA,NA,SE,48,No,No
2/1/2017,Witchcliffe,14.1,27.1,0,NA,NA,SSE,46,No,No
2/2/2017,Witchcliffe,12.5,31.6,0,NA,NA,WSW,35,No,No
2/3/2017,Witchcliffe,15.5,26,0,NA,NA,SSE,35,No,No
2/4/2017,Witchcliffe,16.1,24,0.8,NA,NA,SSE,46,No,No
2/5/2017,Witchcliffe,13.2,23.6,0,NA,NA,SSE,57,No,No
2/6/2017,Witchcliffe,9.6,29,0,NA,NA,SSE,35,No,No
2/7/2017,Witchcliffe,11.9,NA,0,NA,NA,SSW,52,No,No
2/8/2017,Witchcliffe,13.8,20.4,0.2,NA,NA,SSE,65,No,No
2/9/2017,Witchcliffe,11.5,22.3,0,NA,NA,SSE,56,No,No
2/10/2017,Witchcliffe,15.9,18.9,0,NA,NA,SE,54,No,Yes
2/11/2017,Witchcliffe,14.6,21.4,7.6,NA,NA,SE,50,Yes,Yes
2/12/2017,Witchcliffe,15.3,25.2,3.2,NA,NA,E,43,Yes,Yes
2/13/2017,Witchcliffe,17.3,29,3.6,NA,NA,NNE,20,Yes,Yes
2/14/2017,Witchcliffe,17.8,28.5,1.6,NA,NA,SSE,43,Yes,No
2/15/2017,Witchcliffe,15.2,22.8,0.4,NA,NA,SSE,46,No,No
2/16/2017,Witchcliffe,10.7,23.4,0,NA,NA,SSE,44,No,No
2/17/2017,Witchcliffe,12.5,26.7,0,NA,NA,SSE,41,No,No
2/18/2017,Witchcliffe,11.5,32.6,0,NA,NA,SSE,30,No,No
2/19/2017,Witchcliffe,14,34.6,0,NA,NA,W,37,No,No
2/20/2017,Witchcliffe,14.4,23.9,0,NA,NA,WSW,33,No,Yes
2/21/2017,Witchcliffe,13.5,20.3,3.6,NA,NA,SW,50,Yes,No
2/22/2017,Witchcliffe,15.3,22.1,0,NA,NA,WSW,31,No,No
2/23/2017,Witchcliffe,10.9,26.5,0,NA,NA,SE,35,No,No
2/24/2017,Witchcliffe,11.9,35.2,0,NA,NA,W,31,No,No
2/25/2017,Witchcliffe,12.8,35.9,0,NA,NA,N,43,No,No
2/26/2017,Witchcliffe,14.5,26,0,NA,NA,SSE,35,No,No
2/27/2017,Witchcliffe,11.9,24.7,0,NA,NA,SSE,37,No,No
2/28/2017,Witchcliffe,15.4,28.6,0,NA,NA,SSE,50,No,No
3/1/2017,Witchcliffe,16,29.2,0,NA,NA,S,35,No,No
3/2/2017,Witchcliffe,16.7,31.6,0,NA,NA,N,28,No,No
3/3/2017,Witchcliffe,18,25.9,1,NA,NA,SSE,48,No,No
3/4/2017,Witchcliffe,16.4,27,0,NA,NA,SE,50,No,No
3/5/2017,Witchcliffe,16.5,29.8,0,NA,NA,ESE,37,No,No
3/6/2017,Witchcliffe,16.8,29,0,NA,NA,SE,43,No,No
3/7/2017,Witchcliffe,17.7,25,0,NA,NA,SE,39,No,No
3/8/2017,Witchcliffe,15.8,24.1,0,NA,NA,SSE,57,No,Yes
3/9/2017,Witchcliffe,15.6,21.8,1.2,NA,NA,SSE,59,Yes,No
3/10/2017,Witchcliffe,14.6,23.3,0.4,NA,NA,S,61,No,No
3/11/2017,Witchcliffe,10,24.6,0,NA,NA,SE,48,No,No
3/12/2017,Witchcliffe,9.7,26.9,0,NA,NA,N,44,No,Yes
3/13/2017,Witchcliffe,15.7,22.1,2,NA,NA,NW,43,Yes,Yes
3/14/2017,Witchcliffe,13.3,22.4,3,NA,NA,NW,72,Yes,Yes
3/15/2017,Witchcliffe,15.2,21.3,8.4,NA,NA,SW,59,Yes,No
3/16/2017,Witchcliffe,6.5,22.9,0,NA,NA,NNW,35,No,No
3/17/2017,Witchcliffe,8.6,22.9,0,NA,NA,NW,37,No,No
3/18/2017,Witchcliffe,14.3,20,0.8,NA,NA,SSW,37,No,Yes
3/19/2017,Witchcliffe,6.3,20.2,2.6,NA,NA,S,39,Yes,No
3/20/2017,Witchcliffe,4.3,23.5,0,NA,NA,SSE,35,No,No
3/21/2017,Witchcliffe,14.1,26.3,0,NA,NA,SE,46,No,Yes
3/22/2017,Witchcliffe,14.1,22,47.6,NA,NA,SE,43,Yes,Yes
3/23/2017,Witchcliffe,16.1,19.1,13,NA,NA,SSW,43,Yes,Yes
3/24/2017,Witchcliffe,15.1,20.8,3.4,NA,NA,SSE,33,Yes,No
3/25/2017,Witchcliffe,14.2,23.3,0,NA,NA,W,35,No,Yes
3/26/2017,Witchcliffe,13.3,19.6,6,NA,NA,WSW,57,Yes,No
3/27/2017,Witchcliffe,10.3,19.2,0,NA,NA,W,30,No,No
3/28/2017,Witchcliffe,15.2,21.2,0.4,NA,NA,SSW,37,No,No
3/29/2017,Witchcliffe,8.5,19.9,0,NA,NA,SSE,43,No,No
3/30/2017,Witchcliffe,5.1,23.7,0,NA,NA,SSE,30,No,No
3/31/2017,Witchcliffe,10.3,22.1,0,NA,NA,SE,41,No,No
4/1/2017,Witchcliffe,10.7,26.9,0.2,NA,NA,ENE,28,No,No
4/2/2017,Witchcliffe,11.4,28.4,0,NA,NA,N,41,No,No
4/3/2017,Witchcliffe,11.1,22.8,0,NA,NA,SSE,46,No,No
4/4/2017,Witchcliffe,10.9,24,0.2,NA,NA,S,33,No,No
4/5/2017,Witchcliffe,10.7,21.9,0.2,NA,NA,SSE,44,No,No
4/6/2017,Witchcliffe,12.9,19.1,0,NA,NA,S,46,No,Yes
4/7/2017,Witchcliffe,9.8,18,2.4,NA,NA,SSE,33,Yes,No
4/8/2017,Witchcliffe,5.8,19.5,0,NA,NA,SSE,28,No,No
4/9/2017,Witchcliffe,6.7,22.1,0,NA,NA,SSE,31,No,No
4/10/2017,Witchcliffe,8.9,25.2,0.2,NA,NA,SSE,28,No,No
4/11/2017,Witchcliffe,7.3,22.8,0.2,NA,NA,SW,31,No,No
4/12/2017,Witchcliffe,15.5,19.7,0,NA,NA,SSW,46,No,Yes
4/13/2017,Witchcliffe,7.4,21.8,1.2,NA,NA,ESE,33,Yes,No
4/14/2017,Witchcliffe,11,23.2,0,NA,NA,SSE,39,No,No
4/15/2017,Witchcliffe,15.1,20,0,NA,NA,SSE,46,No,No
4/16/2017,Witchcliffe,9.7,21.1,0,NA,NA,SSE,46,No,No
4/17/2017,Witchcliffe,11.7,20.3,0,NA,NA,S,31,No,No
4/18/2017,Witchcliffe,8.6,22.4,0,NA,NA,WSW,26,No,No
4/19/2017,Witchcliffe,9.2,23.3,0.2,NA,NA,W,26,No,No
4/20/2017,Witchcliffe,9.1,24.6,0.2,NA,NA,N,31,No,No
4/21/2017,Witchcliffe,8.9,23.3,0.2,NA,NA,SSE,30,No,No
4/22/2017,Witchcliffe,14.9,20.8,0,NA,NA,SE,48,No,No
4/23/2017,Witchcliffe,13.6,21.4,0,NA,NA,SE,43,No,No
4/24/2017,Witchcliffe,13.5,19.7,0,NA,NA,SSE,43,No,No
4/25/2017,Witchcliffe,5.7,21.8,0,NA,NA,SW,24,No,No
4/26/2017,Witchcliffe,6,22.5,0.2,NA,NA,SW,28,No,No
4/27/2017,Witchcliffe,7.8,24,0,NA,NA,SSW,28,No,No
4/28/2017,Witchcliffe,9.6,23.3,0.2,NA,NA,SSE,30,No,No
4/29/2017,Witchcliffe,10.2,25.3,0.2,NA,NA,SW,28,No,Yes
4/30/2017,Witchcliffe,11.8,19.4,1.4,NA,NA,S,37,Yes,Yes
5/1/2017,Witchcliffe,4.9,18.9,1.6,NA,NA,ENE,28,Yes,No
5/2/2017,Witchcliffe,4.9,22.5,0,NA,NA,NNE,20,No,No
5/3/2017,Witchcliffe,7.3,24.8,0,NA,NA,NNW,61,No,Yes
5/4/2017,Witchcliffe,16.5,19.7,1.2,NA,NA,NW,35,Yes,Yes
5/5/2017,Witchcliffe,15.7,21.4,16,NA,NA,SW,26,Yes,No
5/6/2017,Witchcliffe,8.7,22.5,1,NA,NA,S,22,No,No
5/7/2017,Witchcliffe,7.6,25,0,NA,NA,N,31,No,No
5/8/2017,Witchcliffe,11.5,22.5,0.2,NA,NA,N,41,No,Yes
5/9/2017,Witchcliffe,14.4,18.9,13,NA,NA,WSW,39,Yes,Yes
5/10/2017,Witchcliffe,8.7,16.5,6.4,NA,NA,SSE,35,Yes,No
